ID,PHASE_climbing_ABOVE-FL100_DUR,PHASE_cruising_DUR,PHASE_descending_ABOVE-FL100_DUR,lat_median_climbing_ABOVE-FL100,lat_iqr_climbing_ABOVE-FL100,lon_median_climbing_ABOVE-FL100,lon_iqr_climbing_ABOVE-FL100,h_median_climbing_ABOVE-FL100,h_iqr_climbing_ABOVE-FL100,vdot_median_climbing_ABOVE-FL100,vdot_iqr_climbing_ABOVE-FL100,hdot_median_climbing_ABOVE-FL100,hdot_iqr_climbing_ABOVE-FL100,tempr_median_climbing_ABOVE-FL100,tempr_iqr_climbing_ABOVE-FL100,vwind_median_climbing_ABOVE-FL100,vwind_iqr_climbing_ABOVE-FL100,uwind_median_climbing_ABOVE-FL100,uwind_iqr_climbing_ABOVE-FL100,lat_median_cruising,lat_iqr_cruising,lon_median_cruising,lon_iqr_cruising,h_median_cruising,h_iqr_cruising,vdot_median_cruising,vdot_iqr_cruising,hdot_median_cruising,hdot_iqr_cruising,tempr_median_cruising,tempr_iqr_cruising,vwind_median_cruising,vwind_iqr_cruising,uwind_median_cruising,uwind_iqr_cruising,lat_median_descending_ABOVE-FL100,lat_iqr_descending_ABOVE-FL100,lon_median_descending_ABOVE-FL100,lon_iqr_descending_ABOVE-FL100,h_median_descending_ABOVE-FL100,h_iqr_descending_ABOVE-FL100,vdot_median_descending_ABOVE-FL100,vdot_iqr_descending_ABOVE-FL100,hdot_median_descending_ABOVE-FL100,hdot_iqr_descending_ABOVE-FL100,tempr_median_descending_ABOVE-FL100,tempr_iqr_descending_ABOVE-FL100,vwind_median_descending_ABOVE-FL100,vwind_iqr_descending_ABOVE-FL100,uwind_median_descending_ABOVE-FL100,uwind_iqr_descending_ABOVE-FL100
20180816_623840,960,7620,1820,48.797935,0.3705329895019531,3.75673,1.4608556032180786,25746.668,10512.41259765625,-0.07533062,3.5571965691633523,-1.5534241e-12,0.7776841372251511,-31.539948,22.647232055664062,12.44548,2.1103057861328125,12.774223,1.902191162109375,45.80557,3.158611297607422,16.247911,10.492335319519043,39000.0,2000.0,-0.040079497,0.025741943158209324,-1.5534241e-12,0.7776841372251511,-53.464172,1.528656005859375,1.1995239,5.0390625,3.3833466,8.59466552734375,41.24996,0.5589332580566406,27.751041,1.2527742385864258,12000.0,6587.5,-0.043969274,0.19026443362236023,-1.5534241e-12,0.7776841372251511,3.8931274,14.152435302734375,7.586609,2.62451171875,2.6329346,1.91015625
20181214_480108,960,8000,1080,48.78138,0.2815589904785156,4.0050864,1.160857617855072,23687.64,9682.01025390625,-0.074418366,0.09015248820651323,-1.4961365e-12,0.2894616201520379,-33.246826,19.060806274414062,-23.229263,2.0802993774414062,12.786133,2.7919158935546875,46.769493,2.0637741088867188,17.535137,12.141986608505249,37000.0,0.0,0.015914802,0.18146589770913124,-1.4961365e-12,0.2894616201520379,-54.299377,6.6705322265625,3.5249634,15.668106079101562,19.68016,20.259307861328125,41.524086,0.8907108306884766,28.581755,0.22156286239624023,19000.0,5801.49267578125,-0.099965736,10.189421951770782,-1.4961365e-12,0.2894616201520379,-21.133057,11.523147583007812,-1.512619,1.22979736328125,17.806961,9.461639404296875
20180117_354524,920,6700,1680,48.80622,0.29498291015625,3.6296444,1.3098819851875305,24586.957,10195.08154296875,-0.06681053,13.743244886398315,-1.4974688e-12,0.45908623188734055,-37.352737,21.569717407226562,-39.883224,24.44110107421875,41.40944,11.900161743164062,45.79455,3.208049774169922,16.292984,10.676286220550537,35000.0,0.0,-0.055069372,0.03613230958580971,-1.4974688e-12,0.45908623188734055,-48.692413,2.9619140625,-7.326782,30.871551513671875,39.73709,17.5078125,41.22476,0.480682373046875,27.83537,1.1634531021118164,12000.0,3796.1162109375,-0.048533358,1.039998734369874,-1.4974688e-12,0.45908623188734055,-10.145599,8.21453857421875,3.3836365,3.6588783264160156,17.337067,7.26641845703125
20180118_364837,300,8260,1120,49.091644,0.003215789794921875,2.829666,0.4532632827758789,19526.316,7440.5458984375,18.780167,35.131775856018066,-0.6310559,0.14802956581115723,-24.283295,15.326202392578125,-33.278168,18.438796997070312,31.192719,11.92095947265625,48.459656,4.229015350341797,17.639154,12.453815460205078,35000.0,0.0,-0.13670503,0.2388438582420349,-0.6310559,0.14802956581115723,-50.617447,2.4091644287109375,-10.106689,37.78349304199219,27.66008,18.24169921875,41.44138,0.7685356140136719,28.673,0.25446271896362305,16000.0,4951.85302734375,0.0102445055,4.6756643783301115,-0.6310559,0.14802956581115723,-19.078262,10.695404052734375,4.302704,0.546875,20.280212,6.0026702880859375
20180417_434948,980,7400,2060,48.776115,0.3246421813964844,4.0835137,1.241943120956421,26074.285,11427.240234375,-0.0764404,3.2063535507768393,-1.5241142e-12,0.34081275761128804,-33.288498,26.645095825195312,-5.390732,11.276580810546875,8.427109,1.181427001953125,45.67991,3.241196632385254,16.402378,10.393127679824829,39000.0,0.0,-0.031839695,0.04839650518260896,-1.5241142e-12,0.34081275761128804,-55.23838,3.1507415771484375,0.16993713,34.444976806640625,-4.992447,6.861053466796875,41.24675,0.5368919372558594,27.757006,1.243922233581543,12000.0,5988.3720703125,-0.030383153,0.1282486952841282,-1.5241142e-12,0.34081275761128804,-5.3930054,14.599990844726562,10.017044,2.279937744140625,-1.0434113,2.5968475341796875
20181211_389299,720,7800,1700,48.80818,0.12413978576660156,3.6007729,0.7803370356559753,21531.645,9053.08642578125,-0.028531829,4.018439025618136,-0.032925926,0.44378458708524704,-23.853241,23.687240600585938,-22.408936,3.286041259765625,7.1005554,7.065338134765625,44.44271,4.555425643920898,14.775953,10.818878889083862,39000.0,6000.0,-0.050317228,0.07731368392705917,-0.032925926,0.44378458708524704,-47.173584,8.124740600585938,-21.36824,29.974258422851562,15.923096,4.2737884521484375,41.01271,0.13971328735351562,27.465477,1.7207660675048828,17000.0,7830.462890625,0.074640885,4.875289008021355,-0.032925926,0.44378458708524704,-23.593552,19.998947143554688,1.3111572,3.5545654296875,14.13884,2.3125
20180814_522650,940,7680,1700,48.805527,0.29070091247558594,3.6422234,1.3003348112106323,23806.521,9681.1748046875,-0.063161895,0.1120595671236515,-1.4965806e-12,0.33018776774406433,-26.399673,19.621658325195312,1.6038055,8.158462524414062,13.610687,4.4178619384765625,46.768684,3.6424484252929688,16.828522,10.181013107299805,37000.0,0.0,-0.06493994,0.1406278619542718,-1.4965806e-12,0.33018776774406433,-53.274582,1.8534393310546875,2.633606,19.6990966796875,13.526215,8.85546875,41.246944,0.5303916931152344,27.75664,1.2324504852294922,12000.0,5461.5390625,-0.04609862,0.15908360481262207,-1.4965806e-12,0.33018776774406433,3.9112854,14.076416015625,-2.0762634,1.1143035888671875,-0.3648529,2.87158203125
20180817_634683,920,7880,1720,48.81079,0.046878814697265625,3.266444,1.3580405712127686,23938.775,9649.189453125,0.0074645523,10.035273369401693,-0.0031552794,0.2304911986007796,-24.60852,17.919570922851562,14.946701,2.7172393798828125,13.373009,1.1889381408691406,45.880608,3.166691780090332,16.009853,10.693875789642334,37000.0,0.0,-0.044312246,0.041073139756917953,-0.0031552794,0.2304911986007796,-53.32675,1.4750442504882812,-0.51626587,6.05712890625,5.238449,9.047378540039062,41.244225,0.52532958984375,27.761683,1.2327666282653809,12000.0,5304.28857421875,-0.04432536,0.15609021484851837,-0.0031552794,0.2304911986007796,2.8035583,12.626136779785156,6.1056824,4.000156402587891,2.6440582,4.277717590332031
20180417_425547,900,8000,1740,48.81246,0.23978424072265625,3.5455852,1.202728033065796,23979.592,9514.544921875,-0.055588536,12.230149745941162,-5.684342e-14,0.43376730382442474,-25.392242,19.000686645507812,-4.093033,1.747039794921875,9.57132,3.519134521484375,45.86357,3.157782554626465,16.061659,10.766955614089966,35000.0,0.0,-0.03506575,0.02901733759790659,-5.684342e-14,0.43376730382442474,-52.581635,2.932170867919922,-2.295044,38.69355773925781,-6.814804,14.077911376953125,41.226006,0.5031700134277344,27.824913,1.1853914260864258,12000.0,4434.34375,-0.04603612,4.943387500941753,-5.684342e-14,0.43376730382442474,-5.5381775,9.4652099609375,10.610992,1.9027023315429688,1.0139618,2.91705322265625
20180418_466539,900,8180,2000,48.782814,0.27294158935546875,3.9823165,1.1474850177764893,25274.285,10782.076171875,-0.07889811,8.36919973604381,-1.5534241e-12,0.40062934160232544,-32.507095,27.539474487304688,0.20982361,4.861663818359375,-2.3593445,4.045379638671875,45.841793,3.174884796142578,16.01801,10.303008079528809,39000.0,0.0,-0.026116423,0.052992943208664656,-1.5534241e-12,0.40062934160232544,0.0,0.0,0.0,0.0,0.0,0.0,41.24565,0.5212888717651367,27.75904,1.2335872650146484,12000.0,5563.5869140625,-0.032173008,0.12913518864661455,-1.5534241e-12,0.40062934160232544,-2.4585266,7.97216796875,1.5435638,2.190826416015625,2.8947144,9.615036010742188
20180417_446232,960,8040,1880,48.804916,0.2965364456176758,3.6505175,1.315119743347168,24908.66,9990.2978515625,-0.057543878,7.582405656576157,-1.5525359e-12,0.40585803985601276,-28.807922,22.59920883178711,-5.277313,9.226264953613281,6.6906586,1.4563980102539062,45.66976,3.2447338104248047,16.143452,10.524234056472778,35000.0,0.0,-0.039812773,0.04515710542909801,-1.5525359e-12,0.40585803985601276,-52.23419,3.7361907958984375,-4.343048,33.67439270019531,-11.059174,10.1171875,41.23443,0.4902925491333008,27.787516,1.1962356567382812,12000.0,4508.772216796875,-0.034892775,0.13334376271814108,-1.5525359e-12,0.40585803985601276,-4.962616,9.6492919921875,10.078766,3.203125,2.823288,2.2466278076171875
20180117_372059,1000,6360,2020,48.80368,0.34861183166503906,3.6696353,1.4149447679519653,24902.44,7468.595703125,-0.06028779,4.067066602408886,0.0,0.1944214478153823,-34.714905,11.2679443359375,-44.75293,10.874176025390625,41.422607,6.65496826171875,45.653114,3.214008331298828,16.465492,10.308730602264404,39000.0,0.0,-0.046884652,0.061949712224304676,0.0,0.1944214478153823,-48.412796,4.52203369140625,-18.544342,32.85107421875,33.05014,10.25,41.26509,0.5785102844238281,27.722946,1.299478530883789,12000.0,7241.37890625,-0.03482535,0.16270344704389572,0.0,0.1944214478153823,-9.664764,14.514266967773438,4.9946594,1.806640625,17.784668,2.3254241943359375
